,Killer,Num,Perc
1029,Djf211,1.0,0.0018014447586964745
1030,Nicka12,1.0,0.0018014447586964745
1031,ViktorDr,1.0,0.0018014447586964745
1032,th3m4d,1.0,0.0018014447586964745
1033,xTz0y,1.0,0.0018014447586964745
1034,Kittydude59,1.0,0.0018014447586964745
1035,PowderyCraftwork,1.0,0.0018014447586964745
1036,TBNRcactus2_0,1.0,0.0018014447586964745
1037,FireExtinguisher,1.0,0.0018014447586964745
1038,Loignon,1.0,0.0018014447586964745
1039,Findachan,1.0,0.0018014447586964745
1040,JakobaCleva,1.0,0.0018014447586964745
1041,Blee2005,1.0,0.0018014447586964745
1042,Chlain,1.0,0.0018014447586964745
1043,JellyBellyPetRat,1.0,0.0018014447586964745
1044,N0obking1,1.0,0.0018014447586964745
1045,Maj0rP3nguin,1.0,0.0018014447586964745
1046,Dino_Nuggie,1.0,0.0018014447586964745
1047,Rockwing,1.0,0.0018014447586964745
1048,PeterKMiner,1.0,0.0018014447586964745
1049,Gubbo_99,1.0,0.0018014447586964745
1050,Enderby13,1.0,0.0018014447586964745
1051,mustypit,1.0,0.0018014447586964745
1052,Deport_Mexicans,1.0,0.0018014447586964745
1053,Saintborn,1.0,0.0018014447586964745
1054,TheRealDillyBar,1.0,0.0018014447586964745
1055,j_supernova,1.0,0.0018014447586964745
1056,shadowgame0801,1.0,0.0018014447586964745
1057,eude_,1.0,0.0018014447586964745
1058,JebGamez,1.0,0.0018014447586964745
1059,durangosam,1.0,0.0018014447586964745
1060,llkazier,1.0,0.0018014447586964745
1061,Coolerman1001,1.0,0.0018014447586964745
1062,SWiPww,1.0,0.0018014447586964745
1063,gamesquire,1.0,0.0018014447586964745
1064,YaboiMuggy,1.0,0.0018014447586964745
1065,ok_icant,1.0,0.0018014447586964745
1066,lumpley3,1.0,0.0018014447586964745
1067,Z4CD,1.0,0.0018014447586964745
1068,GraveRipper666,1.0,0.0018014447586964745
1069,TurtleMaker,1.0,0.0018014447586964745
1070,big_cum,1.0,0.0018014447586964745
1071,trytryw,1.0,0.0018014447586964745
1072,Pork_Genius,1.0,0.0018014447586964745
1073,Lukeyman7,1.0,0.0018014447586964745
1074,Nyr_1,1.0,0.0018014447586964745
1075,Nut_Rag,1.0,0.0018014447586964745
1076,mavi_qan,1.0,0.0018014447586964745
1077,Spiffy_Hat,1.0,0.0018014447586964745
1078,Bastelmischi,1.0,0.0018014447586964745
1079,muffintime_uwu,1.0,0.0018014447586964745
1080,MattSucc,1.0,0.0018014447586964745
1081,JenJ123uk,1.0,0.0018014447586964745
1082,iFrog,1.0,0.0018014447586964745
1083,Brenthom,1.0,0.0018014447586964745
1084,5N5N,1.0,0.0018014447586964745
1085,xigel,1.0,0.0018014447586964745
1086,sanfrancisco11,1.0,0.0018014447586964745
1087,Mumdeex,1.0,0.0018014447586964745
1088,xifluffx,1.0,0.0018014447586964745
1089,Salty046,1.0,0.0018014447586964745
1090,EggBoyes,1.0,0.0018014447586964745
1091,Bloodnard,1.0,0.0018014447586964745
1092,Drastics,1.0,0.0018014447586964745
1093,lightcon,1.0,0.0018014447586964745
1094,Change_Climate,1.0,0.0018014447586964745
1095,HardWallWASTAKEN,1.0,0.0018014447586964745
1096,onewhiffbogey,1.0,0.0018014447586964745
1097,Kyyteo,1.0,0.0018014447586964745
1098,KingdomKeyblade,1.0,0.0018014447586964745
1099,fritzz_2343,1.0,0.0018014447586964745
1100,Rickertttt,1.0,0.0018014447586964745
1101,Kape06,1.0,0.0018014447586964745
1102,Sayuri_Yuto,1.0,0.0018014447586964745
1103,SunBraxel,1.0,0.0018014447586964745
1104,instrumentking45,1.0,0.0018014447586964745
1105,Monkey_Paw,1.0,0.0018014447586964745
1106,WonderMC,1.0,0.0018014447586964745
1107,Bizye,1.0,0.0018014447586964745
1108,General_Smooth,1.0,0.0018014447586964745
1109,WilliamRopke,1.0,0.0018014447586964745
1110,Everending,1.0,0.0018014447586964745
1111,viceroy__,1.0,0.0018014447586964745
1112,LucidLullabye,1.0,0.0018014447586964745
1113,Human69,1.0,0.0018014447586964745
1114,5nt,1.0,0.0018014447586964745
1115,BeaverControl,1.0,0.0018014447586964745
1116,ANDREWMANTHEKING,1.0,0.0018014447586964745
1117,Lomazithera,1.0,0.0018014447586964745
1118,0800,1.0,0.0018014447586964745
1119,JuannCraft_12,1.0,0.0018014447586964745
1120,AndreTheDragon,1.0,0.0018014447586964745
1121,AngeloWithCoffee,1.0,0.0018014447586964745
1122,leopardgaming27,1.0,0.0018014447586964745
1123,britfj183,1.0,0.0018014447586964745
1124,Trimpsuz,1.0,0.0018014447586964745
1125,Tr_KinqNiqht,1.0,0.0018014447586964745
1126,Torbomious,1.0,0.0018014447586964745
1127,_AutumnFox_,1.0,0.0018014447586964745
1128,Memo240,1.0,0.0018014447586964745
1129,firne_,1.0,0.0018014447586964745
1130,XxXDYsXxX,1.0,0.0018014447586964745
1131,_SlenderMelon,1.0,0.0018014447586964745
1132,Toho05,1.0,0.0018014447586964745
1133,Dirtdigger100,1.0,0.0018014447586964745
1134,Diminik_Playz,1.0,0.0018014447586964745
1135,7358,1.0,0.0018014447586964745
1136,muratkaan,1.0,0.0018014447586964745
1137,Playstaion,1.0,0.0018014447586964745
1138,TheFir3Man,1.0,0.0018014447586964745
1139,QQxml,1.0,0.0018014447586964745
1140,DelfininsJezus,1.0,0.0018014447586964745
1141,GamingNerd,1.0,0.0018014447586964745
1142,AzasalTheDev,1.0,0.0018014447586964745
1143,chaboza,1.0,0.0018014447586964745
1144,realkiviii_,1.0,0.0018014447586964745
1145,That0nepotato_,1.0,0.0018014447586964745
1146,Maximumrider,1.0,0.0018014447586964745
1147,Nagow9,1.0,0.0018014447586964745
1148,zcry,1.0,0.0018014447586964745
1149,krzysiumn,1.0,0.0018014447586964745
1150,Real_L0WK3Y,1.0,0.0018014447586964745
1151,Thunderpulse,1.0,0.0018014447586964745
1152,Galaxystaream,1.0,0.0018014447586964745
1153,Yokutto,1.0,0.0018014447586964745
1154,Craftylumadwarf,1.0,0.0018014447586964745
1155,_vvcraft_,1.0,0.0018014447586964745
1156,Bueszqo,1.0,0.0018014447586964745
1157,radiCOOL99,1.0,0.0018014447586964745
1158,Charlie_shibainu,1.0,0.0018014447586964745
1159,ScartTheOne,1.0,0.0018014447586964745
1160,NoSuchFieldError,1.0,0.0018014447586964745
1161,iiRighteous,1.0,0.0018014447586964745
1162,SirBoganThe3rd,1.0,0.0018014447586964745
1163,jc39466,1.0,0.0018014447586964745
1164,CrypticChrono,1.0,0.0018014447586964745
1165,Rightdoing,1.0,0.0018014447586964745
1166,THEREDBARONmvr,1.0,0.0018014447586964745
1167,xNojus900x,1.0,0.0018014447586964745
1168,grumpydude98,1.0,0.0018014447586964745
1169,SoySauceIsNice,1.0,0.0018014447586964745
1170,ApexVenix,1.0,0.0018014447586964745
1171,FilipinoFonzy,1.0,0.0018014447586964745
1172,Iumi,1.0,0.0018014447586964745
1173,Superblooner1,1.0,0.0018014447586964745
1174,alesbejr,1.0,0.0018014447586964745
1175,DonaldDrumpJR,1.0,0.0018014447586964745
1176,ByteException,1.0,0.0018014447586964745
1177,Rasul_Allah,1.0,0.0018014447586964745
1178,Xray_Doc,1.0,0.0018014447586964745
1179,SicilianMade,1.0,0.0018014447586964745
1180,F0rtniteNinja,1.0,0.0018014447586964745
1181,thefruitcake007,1.0,0.0018014447586964745
1182,Smallwar20,1.0,0.0018014447586964745
1183,MeHasChicken,1.0,0.0018014447586964745
1184,Hydelicious,1.0,0.0018014447586964745
1185,Guilliano,1.0,0.0018014447586964745
1186,IGotBannedLoL,1.0,0.0018014447586964745
1187,ZuckerBouerg,1.0,0.0018014447586964745
1188,GiollyJoestar,1.0,0.0018014447586964745
1189,UlasTalha,1.0,0.0018014447586964745
1190,05I,1.0,0.0018014447586964745
1191,Ryaguya,1.0,0.0018014447586964745
1192,Ell1ngen2,1.0,0.0018014447586964745
1193,drewthebeast35,1.0,0.0018014447586964745
1194,Ginh,1.0,0.0018014447586964745
1195,Gr1f,1.0,0.0018014447586964745
1196,123and456_OK,1.0,0.0018014447586964745
1197,appleybies,1.0,0.0018014447586964745
1198,demtios,1.0,0.0018014447586964745
1199,Bibek6219,1.0,0.0018014447586964745
1200,oodim,1.0,0.0018014447586964745
1201,SylvaticZeus,1.0,0.0018014447586964745
1202,Maxyzeta,1.0,0.0018014447586964745
1203,nario11,1.0,0.0018014447586964745
1204,George2040,1.0,0.0018014447586964745
1205,Garciat427,1.0,0.0018014447586964745
1206,NODA5,1.0,0.0018014447586964745
1207,Thonis,1.0,0.0018014447586964745
1208,0stewy0,1.0,0.0018014447586964745
1209,Vezoid,1.0,0.0018014447586964745
1210,DunaFish,1.0,0.0018014447586964745
1211,Not_A_Hacker1,1.0,0.0018014447586964745
1212,FunkadelicPeach,1.0,0.0018014447586964745
1213,codminer22,1.0,0.0018014447586964745
1214,AGuyWhoIsBored,1.0,0.0018014447586964745
1215,REDofficial,1.0,0.0018014447586964745
1216,alee14,1.0,0.0018014447586964745
1217,Kloxified,1.0,0.0018014447586964745
1218,VisualFreat,1.0,0.0018014447586964745
1219,MarQ7,1.0,0.0018014447586964745
1220,GenerationM3lon,1.0,0.0018014447586964745
1221,Cutreaper,1.0,0.0018014447586964745
1222,ItsYoungDaddy,1.0,0.0018014447586964745
1223,test_subject_2,1.0,0.0018014447586964745
1224,littlsnek,1.0,0.0018014447586964745
1225,MrPain4774,1.0,0.0018014447586964745
1226,Envez,1.0,0.0018014447586964745
1227,pigkiller3,1.0,0.0018014447586964745
1228,D5252T_,1.0,0.0018014447586964745
1229,xhayper,1.0,0.0018014447586964745
1230,lewdthigh,1.0,0.0018014447586964745
1231,AMpellionn,1.0,0.0018014447586964745
1232,mueller_minki,1.0,0.0018014447586964745
1233,Oneesama,1.0,0.0018014447586964745
1234,Vegemite420,1.0,0.0018014447586964745
1235,BernieGamer,1.0,0.0018014447586964745
1236,FilleeeE,1.0,0.0018014447586964745
1237,GhostyBoyyTv,1.0,0.0018014447586964745
1238,Danny201010,1.0,0.0018014447586964745
1239,HalalChicken,1.0,0.0018014447586964745
1240,YesVeryShortName,1.0,0.0018014447586964745
1241,Hamoos2051,1.0,0.0018014447586964745
1242,Popcwrn,1.0,0.0018014447586964745
1243,w1llhurst,1.0,0.0018014447586964745
1244,CaptainRedneck,1.0,0.0018014447586964745
1245,Entity3030,1.0,0.0018014447586964745
1246,PSRIX,1.0,0.0018014447586964745
1247,Agent03_,1.0,0.0018014447586964745
1248,tionkje,1.0,0.0018014447586964745
1249,Sky_Fly95,1.0,0.0018014447586964745
1250,T3XYB0Y,1.0,0.0018014447586964745
1251,4taurus,1.0,0.0018014447586964745
1252,Wizard_Lenny,1.0,0.0018014447586964745
1253,Piepcheck,1.0,0.0018014447586964745
1254,Nutii,1.0,0.0018014447586964745
1255,staribblz,1.0,0.0018014447586964745
1256,Wireboi,1.0,0.0018014447586964745
1257,KdsmMc,1.0,0.0018014447586964745
1258,WitherBlossom,1.0,0.0018014447586964745
1259,JulianSPQR,1.0,0.0018014447586964745
1260,Pipiripi,1.0,0.0018014447586964745
1261,KING_L41,1.0,0.0018014447586964745
1262,BLAINROO556,1.0,0.0018014447586964745
1263,im_a_chicken29,1.0,0.0018014447586964745
1264,_eXampL,1.0,0.0018014447586964745
1265,HappyWithU,1.0,0.0018014447586964745
1266,Ropson_,1.0,0.0018014447586964745
1267,olwol,1.0,0.0018014447586964745
1268,ANTIknocky,1.0,0.0018014447586964745
1269,_Thats_Crazy_,1.0,0.0018014447586964745
1270,nullPointerDotJS,1.0,0.0018014447586964745
1271,kingjake12,1.0,0.0018014447586964745
1272,Lawrence_mau5,1.0,0.0018014447586964745
1273,CR266,1.0,0.0018014447586964745
1274,UvaUrsi,1.0,0.0018014447586964745
1275,cloudy_lotus,1.0,0.0018014447586964745
1276,joew77k,1.0,0.0018014447586964745
1277,ZTG_Gaming_YT,1.0,0.0018014447586964745
1278,ArcAngel06,1.0,0.0018014447586964745
1279,DirectXbox,1.0,0.0018014447586964745
1280,AuNi,1.0,0.0018014447586964745
1281,dylanvandenbos,1.0,0.0018014447586964745
1282,lux6000,1.0,0.0018014447586964745
1283,SpinosaurStudios,1.0,0.0018014447586964745
1284,sqtuirtle,1.0,0.0018014447586964745
1285,ArvLT,1.0,0.0018014447586964745
1286,Puppy_Rage,1.0,0.0018014447586964745
1287,will_chill_pill,1.0,0.0018014447586964745
1288,Arpiaz,1.0,0.0018014447586964745
1289,TheProfessor190,1.0,0.0018014447586964745
1290,KMatias_,1.0,0.0018014447586964745
1291,10saq,1.0,0.0018014447586964745
1292,ohWell_,1.0,0.0018014447586964745
1293,Manaball123,1.0,0.0018014447586964745
1294,Darth_Avnar,1.0,0.0018014447586964745
1295,Dormammu,1.0,0.0018014447586964745
1296,Excambaw,1.0,0.0018014447586964745
1297,cumgaggler,1.0,0.0018014447586964745
1298,3_Taylor,1.0,0.0018014447586964745
1299,Xorjt1243,1.0,0.0018014447586964745
1300,yologamer2315,1.0,0.0018014447586964745
1301,Eletric_Guy,1.0,0.0018014447586964745
1302,Ridifag,1.0,0.0018014447586964745
1303,MinecraftAgentX,1.0,0.0018014447586964745
1304,aeorms,1.0,0.0018014447586964745
1305,DodoDavid11,1.0,0.0018014447586964745
1306,SansFromSans,1.0,0.0018014447586964745
1307,Jna9989,1.0,0.0018014447586964745
1308,AUGYLES,1.0,0.0018014447586964745
1309,Treewalker2,1.0,0.0018014447586964745
1310,astrobut,1.0,0.0018014447586964745
1311,Warrior_Ashton69,1.0,0.0018014447586964745
1312,lilbutter,1.0,0.0018014447586964745
1313,Soviet_Chicken69,1.0,0.0018014447586964745
1314,ColdIsFreezing,1.0,0.0018014447586964745
1315,MatteoFloreaYT,1.0,0.0018014447586964745
1316,theMetal973,1.0,0.0018014447586964745
1317,Colin_318,1.0,0.0018014447586964745
1318,PlutoniumKnife,1.0,0.0018014447586964745
1319,moom0o,1.0,0.0018014447586964745
1320,Spectro__,1.0,0.0018014447586964745
1321,ForyxBot,1.0,0.0018014447586964745
1322,punkturkyy,1.0,0.0018014447586964745
1323,DaRealRock,1.0,0.0018014447586964745
1324,Itsmsp,1.0,0.0018014447586964745
1325,thebigcon,1.0,0.0018014447586964745
1326,darkiarmo,1.0,0.0018014447586964745
1327,Gannicus97,1.0,0.0018014447586964745
1328,Sirr0m,1.0,0.0018014447586964745
1329,Yzan_Enoc,1.0,0.0018014447586964745
1330,Socialist_Lenin,1.0,0.0018014447586964745
1331,onomatophobia,1.0,0.0018014447586964745
1332,ChewyBacca,1.0,0.0018014447586964745
1333,CAEC64,1.0,0.0018014447586964745
1334,AmazingTank,1.0,0.0018014447586964745
1335,Ambuh_Bliss,1.0,0.0018014447586964745
1336,_cn,1.0,0.0018014447586964745
1337,aholic1208,1.0,0.0018014447586964745
1338,Bran1111,1.0,0.0018014447586964745
1339,MrKrispyDreams,1.0,0.0018014447586964745
1340,Kazivion,1.0,0.0018014447586964745
1341,Use_Code_Coffee,1.0,0.0018014447586964745
1342,Chrissomethinga,1.0,0.0018014447586964745
1343,Trinicle,1.0,0.0018014447586964745
1344,Diakra,1.0,0.0018014447586964745
1345,LachyPlayWithMe,1.0,0.0018014447586964745
1346,feefT,1.0,0.0018014447586964745
1347,Gugoe,1.0,0.0018014447586964745
1348,AaronTurambar,1.0,0.0018014447586964745
1349,IronGriefer,1.0,0.0018014447586964745
1350,Nastayyyy,1.0,0.0018014447586964745
1351,Kj00l,1.0,0.0018014447586964745
1352,Wasoup,1.0,0.0018014447586964745
1353,TracingButts,1.0,0.0018014447586964745
1354,veape,1.0,0.0018014447586964745
1355,Matthew2400000,1.0,0.0018014447586964745
1356,PracticeTyping,1.0,0.0018014447586964745
1357,Bradyinxd,1.0,0.0018014447586964745
1358,j3xb1,1.0,0.0018014447586964745
1359,AKing_05,1.0,0.0018014447586964745
1360,Th3rm4,1.0,0.0018014447586964745
1361,unwolved,1.0,0.0018014447586964745
1362,GalaxyRedstone,1.0,0.0018014447586964745
1363,takeo090807,1.0,0.0018014447586964745
1364,aidanforest,1.0,0.0018014447586964745
1365,PlatinumByte,1.0,0.0018014447586964745
1366,DerpyWaves,1.0,0.0018014447586964745
1367,Claped,1.0,0.0018014447586964745
1368,_Leaf_blower_,1.0,0.0018014447586964745
1369,robertxd,1.0,0.0018014447586964745
1370,Master981,1.0,0.0018014447586964745
1371,CornishSloth,1.0,0.0018014447586964745
1372,xXLast_LaughXx,1.0,0.0018014447586964745
1373,TheNewEpicGamer,1.0,0.0018014447586964745
1374,UUGUGUFUH,1.0,0.0018014447586964745
1375,LEO_Sandby,1.0,0.0018014447586964745
1376,FilthyCasual268,1.0,0.0018014447586964745
1377,MaxSpacePolice,1.0,0.0018014447586964745
1378,Eckro,1.0,0.0018014447586964745
1379,Wish_Dancer,1.0,0.0018014447586964745
1380,Fobba,1.0,0.0018014447586964745
1381,_comrade,1.0,0.0018014447586964745
1382,laqr,1.0,0.0018014447586964745
1383,5P4,1.0,0.0018014447586964745
1384,Oduru,1.0,0.0018014447586964745
1385,Vertanspy11,1.0,0.0018014447586964745
1386,nixonyy,1.0,0.0018014447586964745
1387,00420,1.0,0.0018014447586964745
1388,Akka5000,1.0,0.0018014447586964745
1389,atxsu,1.0,0.0018014447586964745
1390,Badwolfe44,1.0,0.0018014447586964745
1391,Zych,1.0,0.0018014447586964745
1392,patentedcupid,1.0,0.0018014447586964745
1393,bigred713,1.0,0.0018014447586964745
1394,Multako,1.0,0.0018014447586964745
1395,Clarence_iss,1.0,0.0018014447586964745
1396,Skyfire54,1.0,0.0018014447586964745
1397,Albatros_,1.0,0.0018014447586964745
1398,Kiosk,1.0,0.0018014447586964745
1399,CuSG,1.0,0.0018014447586964745
1400,Kurtis,1.0,0.0018014447586964745
1401,MasterMiner00,1.0,0.0018014447586964745
1402,topaz1000,1.0,0.0018014447586964745
1403,Fargendo,1.0,0.0018014447586964745
1404,_EpicBarbie_,1.0,0.0018014447586964745
1405,RW__,1.0,0.0018014447586964745
1406,caduzingamer,1.0,0.0018014447586964745
1407,opallios,1.0,0.0018014447586964745
1408,LinkzStudmufnz,1.0,0.0018014447586964745
1409,MadahriUchiha,1.0,0.0018014447586964745
1410,n4kk0,1.0,0.0018014447586964745
1411,eetswa1,1.0,0.0018014447586964745
1412,JohnDope,1.0,0.0018014447586964745
1413,Telefonbuch,1.0,0.0018014447586964745
1414,Dinnerbone11,1.0,0.0018014447586964745
1415,vinteogames,1.0,0.0018014447586964745
1416,destroyer__4,1.0,0.0018014447586964745
1417,Ameliaaaaaaaa,1.0,0.0018014447586964745
1418,Itakecoldshowers,1.0,0.0018014447586964745
1419,CraftyBizYT,1.0,0.0018014447586964745
1420,NGTnick,1.0,0.0018014447586964745
1421,Tboss2005,1.0,0.0018014447586964745
1422,ReaginicPeak_3,1.0,0.0018014447586964745
1423,CoffeeByte,1.0,0.0018014447586964745
1424,mastco,1.0,0.0018014447586964745
1425,TeamBDL,1.0,0.0018014447586964745
1426,InfiniteFalcon,1.0,0.0018014447586964745
1427,survivorz12,1.0,0.0018014447586964745
1428,tweimann,1.0,0.0018014447586964745
1429,MinimiKeksi,1.0,0.0018014447586964745
1430,KanzakiRanko,1.0,0.0018014447586964745
1431,ms__dos,1.0,0.0018014447586964745
1432,Lgbboom,1.0,0.0018014447586964745
1433,KediBey1,1.0,0.0018014447586964745
1434,WaluigiRadio,1.0,0.0018014447586964745
1435,BoomPlayerXD,1.0,0.0018014447586964745
1436,DORIME_INTERIMO,1.0,0.0018014447586964745
1437,frantheman6969,1.0,0.0018014447586964745
1438,DSHalophile,1.0,0.0018014447586964745
1439,EMYLSON,1.0,0.0018014447586964745
1440,Zlbmtnhp,1.0,0.0018014447586964745
1441,NateHiggers911,1.0,0.0018014447586964745
1442,girl4,1.0,0.0018014447586964745
1443,CheeseAttack56,1.0,0.0018014447586964745
1444,akrious,1.0,0.0018014447586964745
1445,2bella,1.0,0.0018014447586964745
1446,Macaroon_Nuggets,1.0,0.0018014447586964745
1447,_Loophole_,1.0,0.0018014447586964745
1448,HYPlCKLE,1.0,0.0018014447586964745
1449,Dreexz,1.0,0.0018014447586964745
1450,patatita,1.0,0.0018014447586964745
1451,_F0X,1.0,0.0018014447586964745
1452,siggebig7,1.0,0.0018014447586964745
1453,mighty99,1.0,0.0018014447586964745
1454,verywetloli,1.0,0.0018014447586964745
1455,Bass_drummer,1.0,0.0018014447586964745
1456,simonryv,1.0,0.0018014447586964745
1457,Bombniks,1.0,0.0018014447586964745
1458,cameramanalex,1.0,0.0018014447586964745
1459,EziX__,1.0,0.0018014447586964745
1460,G0erg,1.0,0.0018014447586964745
1461,BpersonW,1.0,0.0018014447586964745
1462,Cap_with_a_K,1.0,0.0018014447586964745
1463,BeckettAsher,1.0,0.0018014447586964745
1464,JadenASAP,1.0,0.0018014447586964745
1465,protu,1.0,0.0018014447586964745
1466,TindiRindi,1.0,0.0018014447586964745
1467,Imakilla4567,1.0,0.0018014447586964745
1468,NightwolfXVI,1.0,0.0018014447586964745
1469,Nodimius,1.0,0.0018014447586964745
1470,RonikJ,1.0,0.0018014447586964745
1471,cory0905,1.0,0.0018014447586964745
1472,RuztyZ,1.0,0.0018014447586964745
1473,BenjysHyper,1.0,0.0018014447586964745
1474,Apollo2016,1.0,0.0018014447586964745
1475,Komplecks,1.0,0.0018014447586964745
1476,Sheebainu,1.0,0.0018014447586964745
1477,TTStyle_,1.0,0.0018014447586964745
1478,MoreRice48,1.0,0.0018014447586964745
1479,chachi_lou,1.0,0.0018014447586964745
1480,CamlePvP,1.0,0.0018014447586964745
1481,4956,1.0,0.0018014447586964745
1482,fruitpiey,1.0,0.0018014447586964745
1483,Namy_McNameface,1.0,0.0018014447586964745
1484,matsgaming1,1.0,0.0018014447586964745
1485,CyBeRgG0aT,1.0,0.0018014447586964745
1486,Wrepsk,1.0,0.0018014447586964745
1487,BEAST_FLAME_99er,1.0,0.0018014447586964745
1488,M_I_X_E_D,1.0,0.0018014447586964745
1489,Kernel_Ironsides,1.0,0.0018014447586964745
1490,Lennie,1.0,0.0018014447586964745
1491,slipperyVEVO,1.0,0.0018014447586964745
1492,GuppySoap,1.0,0.0018014447586964745
1493,owstrev,1.0,0.0018014447586964745
1494,Jonathan6D,1.0,0.0018014447586964745
1495,RikyBiky,1.0,0.0018014447586964745
1496,DanExplorer,1.0,0.0018014447586964745
1497,IPLAYALLDAY,1.0,0.0018014447586964745
1498,ZiggyMcDude,1.0,0.0018014447586964745
1499,Merlino42069,1.0,0.0018014447586964745
1500,Heronicola,1.0,0.0018014447586964745
1501,chaotickingex,1.0,0.0018014447586964745
1502,Temantor,1.0,0.0018014447586964745
1503,Handsome_TIGER,1.0,0.0018014447586964745
1504,cazade,1.0,0.0018014447586964745
1505,Altazium,1.0,0.0018014447586964745
1506,Tr3bla7,1.0,0.0018014447586964745
1507,Gargamela123,1.0,0.0018014447586964745
1508,MultiGamerClub,1.0,0.0018014447586964745
1509,Pyro_Looga,1.0,0.0018014447586964745
1510,Zoeyorly,1.0,0.0018014447586964745
1511,MrMcyeet,1.0,0.0018014447586964745
1512,lassseeeee,1.0,0.0018014447586964745
1513,TheRealBooBoo,1.0,0.0018014447586964745
1514,TheHandsomeSlime,1.0,0.0018014447586964745
1515,QarazFire,1.0,0.0018014447586964745
1516,Swixels,1.0,0.0018014447586964745
1517,TutelaryPainter,1.0,0.0018014447586964745
1518,TheBeastOFNight,1.0,0.0018014447586964745
1519,ChristianToons,1.0,0.0018014447586964745
1520,alwin606,1.0,0.0018014447586964745
